,business_id,categories,city,latitude,longitude,name,review_count,stars
3571,8dAmtiVtZjiRTmDq9QAW5w,"[Lebanese, Restaurants, Mediterranean, Middle Eastern]",Pittsburgh,40.3654729,-80.0255984,Kabob-G Grill,31,4.5
3572,9-lFwrePtcGd6tnRSPI9bA,"[Bars, Nightlife, American (Traditional), Restaurants]",Pittsburgh,40.409125,-80.024957,The Huddle,19,4.0
3573,QAHqplESgDUGgih45W9J-g,"[Seafood, Restaurants, American (New), Steakhouses]",Charlotte,35.2128207,-80.8358973,Dressler's - Charlotte,227,4.0
3574,odtLH4HI7i0TSbybja6qrQ,"[Chinese, Restaurants]",Charlotte,35.201622,-80.736859,Chin Chin,17,3.0
3575,Xz5tTSD3X3gACOiVn101tQ,"[Pizza, Restaurants]",Pittsburgh,40.3782727508,-79.9909001961,Express Pizzeria,9,3.5
3576,Hg7A3RVz_J7PHGmEqPOsxA,"[Restaurants, Pizza]",Pittsburgh,40.435861,-79.923263,Mandy's Pizza,29,3.0
3577,Gmdb6fOoPr-SZt0soRjwzA,"[Soup, Caribbean, Restaurants, Seafood]",Charlotte,35.337309,-80.708598,Quidleys Delight,11,4.5
3578,O40nlfiMpWAKgMx7bH9h6Q,"[Gastropubs, American (New), Burgers, Restaurants]",Pittsburgh,40.4513696,-79.9341804,The Yard Gastropub,202,3.5
3579,Q9veWOu7mFj881o3nqB4bQ,"[Seafood, Restaurants, Chinese, Soup, Sushi Bars, Hot Pot, Japanese, Asian Fusion]",Pittsburgh,40.4412353,-79.9581511,Top Shabu-Shabu & Lounge,60,3.5
3580,MI6aIX2VAlfGGE1ohXLDIQ,"[Steakhouses, Restaurants]",Charlotte,35.2273921,-80.8390748,Nicks Steak and Taphouse,3,5.0
3581,0xxW5PmeFV1MWkvDwU7XaQ,"[Diners, Restaurants]",Pittsburgh,40.4505107,-79.9843677,Cafe On The Strip,28,3.0
3582,c2EJuIDUGuyNUrRSqGEdtQ,"[Asian Fusion, Restaurants]",Charlotte,35.1872431,-80.7586366,Fu Lin Asian Cuisine,51,4.0
3583,qAzOcHnWerREl678su-p0A,"[Chinese, Restaurants, Japanese]",Pittsburgh,40.359115,-80.029173,Asian Garden,13,2.5
3584,xwEYTGJ_82ScbpXcheqqQw,"[Sandwiches, Fast Food, Restaurants]",Pittsburgh,40.421261,-79.854177,Subway,3,3.5
3585,VABPuCg_LZtxnYnG2CVLNQ,[Restaurants],Pittsburgh,40.4550779,-79.9913252,Heinz USA,4,5.0
3586,5wr_UtUUdF8L2UlaD1DhNQ,"[Chinese, Restaurants]",Pittsburgh,40.510544,-79.993672,Rice King,12,4.0
3587,mI1Y9aKvDC12Z9imospeuw,"[Restaurants, Fast Food, Sandwiches]",Charlotte,35.053486,-80.815603,Subway,5,3.0
3588,JJi7c7uiTzCqeWNTsldgXQ,"[Sushi Bars, Chinese, Restaurants]",Pittsburgh,40.3918384617,-80.0670470873,Red Tea House,48,4.0
3589,c-l4nDPZcEwapEiV-Xf08w,"[Restaurants, Greek, Mediterranean, Italian]",Charlotte,35.0532146127,-80.7704005293,Ilios Noche,195,4.0
3590,GiKgsenJg25-2qBGxsg_hw,"[Restaurants, American (Traditional), American (New)]",Pittsburgh,40.365969,-80.013949,Hanni's Place,7,4.0
3591,3PDQyGDyNitVsFj6_dYtcA,"[Diners, Restaurants]",Pittsburgh,40.5137292,-80.133193,King's Hometown Grille,11,2.5
3592,85iB_0J9lCRI7jRtmsAlQA,"[American (Traditional), Lounges, Nightlife, Bars, Restaurants]",Pittsburgh,40.3752218491,-79.9834863304,Bobby's Lounge,5,3.0
3593,eFos_qY9NM_zRdtKmN8fKA,"[Restaurants, Sandwiches, Food, Bagels, Breakfast & Brunch]",Pittsburgh,40.4507424,-79.9357149,Bruegger's Bagels,24,3.0
3594,h5ihGbkb8127_lk9iNnV4Q,"[Restaurants, Burgers, Fast Food, Sandwiches]",Charlotte,35.2126019,-80.833598,Arby's,8,3.0
3595,D_0iJz6ZlnOdb8c4yRfYEA,"[Desserts, Restaurants, Chicken Wings, Pizza, American (Traditional), Food]",Charlotte,35.090291,-80.869206,Cicis,6,2.5
3596,grtRbOhjogmnTXToPwFoNQ,"[Restaurants, Lebanese, Mediterranean, Middle Eastern]",Pittsburgh,40.4377489,-79.92187,The Mediterranean Grill,38,4.0
3597,mXS1oNaLd2mHJ9lsReOF_A,"[Nightlife, Restaurants, American (Traditional), Event Planning & Services, Bars, Venues & Event Spaces]",Pittsburgh,40.48593,-79.873137,Baja Bar & Grill,7,2.5
3598,VRUtFKBw21UqtJpXUXSp_A,"[Fast Food, Burgers, Restaurants, Hot Dogs]",Charlotte,35.2240213,-80.8976601,Burger King,5,2.0
3599,w4u0y6NEPtV98SGG4wOKnQ,"[Restaurants, Salad, Delis, Sandwiches]",Pittsburgh,40.4407459,-80.0017962,DiBella's Subs,59,4.0
3600,zwg2PdDB6hac2mMjYkUhaQ,"[Tours, Hotels & Travel, Wine Bars, American (New), Nightlife, Bars, Restaurants]",Charlotte,35.2326781,-80.8460822,Tour de Food,11,4.5
3601,0Wy4gw8krao9nGq-sHWFSQ,"[American (New), Restaurants]",Pittsburgh,40.4298249,-79.8096339,Brewstone,41,2.5
3602,MV4MCTQ4EbhoZ-JseM1x-Q,"[Ice Cream & Frozen Yogurt, Sandwiches, Cafes, Salad, Food, Restaurants]",Pittsburgh,40.4481638,-79.8984078,East End Café,5,3.5
3603,SNwJ9GvTjOiqim2df1BWsw,"[Cafes, Burgers, Restaurants, Breakfast & Brunch]",Charlotte,35.213449,-80.825939,Chickadee's Cafe,6,4.5
3604,GYuRMJZfWMg4SZD5RfOSzw,"[Fast Food, Restaurants, Sandwiches]",Pittsburgh,40.438207,-79.992264,Subway,3,2.5
3605,8T5JnB9qL5y8RaCHH5zKSQ,"[Comfort Food, Vegan, Gluten-Free, Restaurants, Vegetarian]",Charlotte,35.2044659,-80.792443,Bean Vegan Cuisine,163,4.0
3606,oaTbZh8B-IVFEwbzJcIOBg,"[Japanese, Chinese, Restaurants, Sushi Bars, Asian Fusion]",Pittsburgh,40.4619795636,-79.704999769,Azan Wok,22,3.5
3607,bhVReN50h-lLfgIWA5Ovgg,"[Sandwiches, Restaurants]",Pittsburgh,40.4536277,-79.9470256,Penn Station East Coast Subs,26,3.5
3608,n2WtavwwYZyOr0ImiImquQ,"[Fast Food, Restaurants]",Charlotte,35.2660805,-80.882307,Jack in the Box,10,2.5
3609,v43qggsvaezDlZSC_IGJIg,"[Restaurants, Italian, Chicken Wings, Pizza]",Pittsburgh,40.4612893,-79.9851841,Frank's Pizza & Chicken,12,3.0
3610,9X-Z0IH4hxmVA6AzKQ3pEg,"[Sandwiches, Restaurants, Soup, Cafes]",Charlotte,35.2335751,-80.8489878,Karma Kafe,23,4.5
3611,1MQQZ2kTiBbN3_hpmGdavw,"[Grocery, Food, Delis, Restaurants]",Pittsburgh,40.4620697,-79.9493553,Donatelli's Italian Food Center,24,3.5
3612,5hYLxV7F8HJPk3ZUkbXH8A,"[Restaurants, Pubs, American (New), Bars, Nightlife, American (Traditional)]",Charlotte,35.349427,-80.851576,TGI Fridays,40,2.5
3613,JS8zqTShTYXHvpsWYTaQ6A,"[Nightlife, Dive Bars, Bars, Restaurants, American (Traditional)]",Pittsburgh,40.4796743,-79.9552129,Dive Bar & Grill,85,4.0
3614,D3IfloYiVWl-WKnk7msdAA,"[Pizza, Restaurants]",Charlotte,35.233049,-80.849051,Donatos,6,3.0
3615,8j_EeEC9dJgiG_2odE2zUA,"[Delis, Restaurants]",Pittsburgh,40.4321506,-79.9234024,Kazansky's Delicatessen,12,3.0
3616,0vAHRd4Xlsdx3fHV8JCRBQ,"[Restaurants, Pizza]",Pittsburgh,40.3798256,-80.0446104,Mineo's Pizza House,39,4.0
3617,MtzjOi57BkQrqF8wqNOyHg,"[Restaurants, Soul Food, Food, Ethnic Food, Specialty Food]",Charlotte,35.1902414,-80.9220645,Nana's Soul Food Kitchen,196,4.0
3618,BMR_AsSBzTQHqW-SQabI4w,"[Restaurants, Pizza, American (Traditional), American (New)]",Pittsburgh,40.5432659195,-80.0091384597,California Pizza Kitchen,52,3.0
3619,b8ublvizuqIw3Ib8pK4fDw,"[Mexican, Restaurants]",Pittsburgh,40.46445,-79.9325713,Verde Mexican Kitchen & Cantina,271,3.5
3620,8Oc8YMgnpc6vhe1hWAKY-Q,"[Mediterranean, Middle Eastern, Restaurants]",Charlotte,35.203695,-80.760588,Jerusalem Restaurant,5,3.0
3621,UayCOOGeeEi9GLz9v4rFBA,"[Restaurants, American (Traditional)]",Pittsburgh,40.4290647,-79.8746666,Foli's Place,10,3.0
3622,pAqgiVcOY5mPouuEW96R0g,"[Food, Gay Bars, Music Venues, Arts & Entertainment, Bars, American (Traditional), Dance Clubs, Nightlife, Cocktail Bars, Restaurants, Pizza]",Pittsburgh,40.472509,-79.961687,Cattivo,23,4.0
3623,Yecau5RHd7hjMlsZFBccFQ,"[Restaurants, American (New)]",Charlotte,35.3151134,-80.6998179,Cottage Restaurant,8,1.5
3624,yOM-OLQExaKHdrHRIfcBKQ,"[Restaurants, Middle Eastern]",Pittsburgh,40.4331248,-79.9229243,Sababa Middle Eastern Grill,25,4.0
3625,HGPZSKWtDYGmPaVzsgKceA,"[Food, Event Planning & Services, Restaurants, Caterers, Vegetarian, Coffee & Tea]",Pittsburgh,40.464485,-79.935388,Quiet Storm Vegetarian & Vegan Cafe,146,4.0
3626,sMzNLdhJZGzYirIWt-fMAg,"[Cocktail Bars, Nightlife, Restaurants, Italian, Bars, Pizza]",Pittsburgh,40.4439496,-79.9964366,Sienna Mercato,522,4.0
3627,ZoFnfG7yrQWpvGR-etdGTw,"[Bars, American (Traditional), Nightlife, Dive Bars, Restaurants]",Pittsburgh,40.442287,-79.9563515,Hemingway's Cafe,94,3.5
3628,PeATTp15Y_ExaN6mR1dmKw,"[Restaurants, American (Traditional), Chicken Wings, Steakhouses]",Pittsburgh,40.4505032,-80.1756893,Quaker Steak & Lube,86,3.0
3629,FrMqrN-jIvc1abEBqn4HaA,"[Restaurants, Indian, Vegetarian]",Charlotte,35.34221,-80.770543,Madras Cafe,21,3.0
3630,hZzwkAJG92KkszWO8PoOQA,"[Sandwiches, Fast Food, Restaurants]",Pittsburgh,40.4437123888,-79.9953632967,Fernando's,7,4.0
3631,Z72HJNd2OwCOHa9XMD_REg,"[Sandwiches, Fast Food, Restaurants]",Pittsburgh,40.4391479,-79.960734,Arby's,4,4.0
3632,HrR_2-HUE6cqnoz1zMN9AQ,"[Pizza, Italian, Restaurants, Food]",Charlotte,35.2133541063,-80.8345772705,Pizzeria Omaggio,111,4.5
3633,DwmAsemahJywywhuqv5J1Q,"[Szechuan, Chinese, Restaurants]",Pittsburgh,40.4389524203,-79.9551590459,Sichuan Gourmet,77,4.0
3634,lvZOJWiwNymeBhOAgoy11w,"[Restaurants, Cafes, Fast Food, American (Traditional)]",Pittsburgh,40.4432988,-79.9500527,Fossil Fuels Café,3,3.5
3635,YO8sWa0wYChH6DQWnE6NFg,"[Breakfast & Brunch, Restaurants]",Pittsburgh,40.4413583,-79.9576968,P&G's Pamela's Diner,160,3.5
3636,e9sB72njxz87r5TL6kG-Fw,"[Restaurants, Bars, Burgers, Whiskey Bars, Nightlife]",Charlotte,35.2285766909,-80.8425138855,Cowbell Burger & Whiskey Bar,362,4.0
3637,0P7NqE6gxHjwgmOpBMnY6A,"[Ethiopian, Restaurants]",Charlotte,35.2094947,-80.8355125,Meskerem,100,4.0
3638,fMdnlYyN5EMhafyE3dGTFQ,"[Restaurants, Pizza]",Pittsburgh,40.476307,-79.778563,Pizza Palermo,9,4.0
3639,KkDEXy2OTVuQeM1kigPv0g,"[Fast Food, Southern, Breakfast & Brunch, Restaurants, Chicken Shop]",Charlotte,35.3709333,-80.7842363,Bojangles' Famous Chicken 'n Biscuits,13,2.0
3640,XxmziAeRqMKwsDjyyjVgeg,"[Italian, Nightlife, Restaurants]",Pittsburgh,40.454755,-79.954216,Zarra's A Taste of Southern Italy,58,4.0
3641,xQGaXNANL8IrC7Dz56k6ow,"[Bakeries, Restaurants, Specialty Food, Desserts, Chocolatiers & Shops, Cafes, Food]",Charlotte,35.317641,-80.771745,Nona's Sweets Bakery & Cafe,33,3.5
3642,AgHiM1XP3gLyM6-rZ2zxjA,"[Pizza, Salad, Chicken Wings, Restaurants]",Charlotte,35.349049,-80.8576706,Firenza Pizza Northlake,10,3.5
3643,kKDC53Ru4f0of1oF--4wbA,"[Mexican, Restaurants]",Charlotte,35.3521388,-80.8512232,Currito - Burritos Without Borders,6,2.5
3644,S2icYFHPsV_OSCvbI3YiTg,"[Restaurants, American (Traditional)]",Pittsburgh,40.441888,-80.003443,Fresh Corner,3,3.5
3645,NMO1hExBvamoZ9RKEVNcYg,"[Restaurants, Seafood, American (Traditional), Steakhouses]",Charlotte,35.2264373483,-80.844559595,McCormick & Schmick's Seafood & Steaks,144,3.0
3646,Lfauu60pCWaQ2nuGCgW_eQ,"[Restaurants, Mexican]",Pittsburgh,40.4334602,-79.922885,Cozumel Mexican Restaurante,3,3.5
3647,pnzETCn0-3ty_EVsgLtO_g,"[Bars, Wine Bars, Tapas/Small Plates, Nightlife, Restaurants, Tapas Bars, Sushi Bars]",Charlotte,35.228893,-80.845776,The Mandrake,61,3.5
3648,zMPfZdODe82SL_zxnv7asg,"[Restaurants, Fast Food, Mexican]",Pittsburgh,40.4485059,-80.1742362,Chipotle Mexican Grill,29,3.0
3649,3zk3cCB58m122cQI_LnvIA,"[American (Traditional), Restaurants]",Pittsburgh,40.3992747,-80.044568,Whiskey Hollow Grill,8,4.0
3650,Es0BG2vF5Jhk1SBbXvUF5Q,"[Fish & Chips, Restaurants, Seafood]",Charlotte,35.3505441636,-80.8417056128,Aussie  Fish & Chips,14,4.5
3651,3yymiTfNro2fmv6FedUW3w,"[Restaurants, Tex-Mex, Mexican, Fast Food]",Charlotte,35.2135698123,-80.8334970474,Chipotle Mexican Grill,46,3.5
3652,i7CzT5ncBc7Pgt1R6quOqg,"[Pizza, Restaurants]",Pittsburgh,40.446165,-79.7130757,Little Caesars,4,2.5
3653,9BBWtaSvsootDkKTVBgv_A,"[Chinese, Japanese, Buffets, Restaurants, Asian Fusion]",Charlotte,35.129892,-80.944694,Jasmine Buffet,90,3.5
3654,BekII0EuOp_zYNMS-Upu7w,"[Restaurants, Mediterranean, Vegan, Gluten-Free, Greek, Southern]",Charlotte,35.1502541182,-80.8373668294,Zoës Kitchen,26,4.0
3655,qC9ivAdl47BcZdlbW7ffLg,"[Restaurants, Asian Fusion, Sushi Bars]",Charlotte,35.033927,-80.8047131,18 Asian and Sushi Bar,88,3.0
3656,c24ZZshnU3sKqHQF8K_7Yg,"[American (New), Seafood, Restaurants]",Charlotte,35.2243605443,-80.8469950972,Bernardin's Restaurant,94,4.0
3657,XRrcBOUE0DFmuHZgwkvjgQ,"[Cafes, Breakfast & Brunch, Restaurants, American (New)]",Charlotte,35.138731476,-80.9347130541,@ Dawn,47,4.0
3658,yGfmwUKrZG4O2eNXP2JS1g,"[Pubs, Restaurants, American (Traditional), Nightlife, Bars]",Pittsburgh,40.4762432,-79.9209038,Park Place Pub,28,3.0
3659,SHiJlYdxQmJur3i-gLf9MQ,"[Restaurants, American (New), Nightlife, Bars]",Pittsburgh,40.4378076,-79.9910732,The Red Ring Bar & Grille,33,3.0
3660,tBecXDdDmboDVwUu4kmOiA,"[Restaurants, Pizza]",Pittsburgh,40.484693,-80.0355244,Nick's Place,10,3.5
3661,23gakZ_NlN3K0SqOBybwug,"[Restaurants, American (New), Vegetarian]",Pittsburgh,40.4325712,-79.8936524,Root 174,137,4.0
3662,v84O7YwkMuwIH8xReJ0xYg,"[Pizza, Italian, Restaurants]",Pittsburgh,40.4663236,-79.8256524,Papa John's Pizza,4,4.0
3663,NecnTe2rHNLqBvuA-Gx49g,"[Restaurants, Food Trucks, Japanese, Food]",Charlotte,35.227192069,-80.8427833772,Tiger Yakitori,8,4.0
3664,XSCYYvstSpCVW8wC7rJT7w,"[Restaurants, Barbeque, Caribbean]",Charlotte,35.335684,-80.795891,Anntony's Caribbean Cafe,82,3.5
3665,buacGSEw8yLGJo8g-i02wg,"[Japanese, Seafood, Restaurants, Sushi Bars]",Charlotte,35.2122578665,-80.8359310528,Pisces Sushi Bar & Lounge,293,4.0
3666,RCSuvvhuPO-hozONvzC_4A,"[Mexican, Restaurants]",Charlotte,35.187819,-80.757383,Don Pedro Mexican Restaurant,14,4.0
3667,rc9SfYli96cnlPDMyJ7hyA,"[American (New), Restaurants, Barbeque, Steakhouses, American (Traditional)]",Pittsburgh,40.570354,-80.022826,LongHorn Steakhouse,12,3.5
3668,sQLNQeASr7xbl25WML3JdQ,"[Salad, Fast Food, Food, Restaurants, Sandwiches]",Charlotte,35.1772696,-80.7508267,Bojangles' Famous Chicken 'n Biscuits,5,3.5
3669,GphWJgfK5nrLuBdOljrqKw,"[Sushi Bars, Asian Fusion, Restaurants]",Charlotte,35.2236883,-80.8443597,Fujo,104,3.5
3670,749MsdV9v1SijXaLrY23pw,"[Specialty Food, Coffee & Tea, Delis, Grocery, Food, Restaurants, Bakeries]",Charlotte,35.1460114,-80.8252838,Dean & DeLuca,141,3.5
3671,R7eLlAdeIYsxux_Vm0l5sg,"[Pizza, Restaurants, Italian]",Pittsburgh,40.3679902,-80.0368037,Carbonara's Restaurant,42,3.5
3672,w9IDJZeQhTQuBSTEu4nheA,"[Salad, Food, Bagels, Restaurants, Breakfast & Brunch, Soup, Sandwiches]",Pittsburgh,40.429091169,-79.8130032421,Panera Bread,11,3.0
3673,QNn3lvwCBwNcQFPbjAtgdQ,"[Restaurants, American (New)]",Pittsburgh,40.3540905,-80.0146199,Fairway Grille,21,3.5
3674,vOdiLz0dTiyHmkbv61HYGQ,"[Caribbean, Chicken Wings, Soul Food, Restaurants]",Charlotte,35.2345297,-80.7376363,Ty's Wings & Tings,26,4.5
3675,9jnhErNXJ0fvDJAgiUMnTA,"[Restaurants, Buffets]",Charlotte,35.108898,-80.882351,Golden Corral,18,2.0
3676,MTCyh5VqkKp1LIvfeI-TTg,"[Bars, Breakfast & Brunch, Restaurants, Wine Bars, Nightlife, American (New)]",Charlotte,35.2285242629,-80.8412508294,Wooden Vine Wine Bar & Bistro,115,4.0
3677,_CEoobNepzCNHxege05A5A,"[Steakhouses, American (Traditional), Barbeque, Restaurants]",Charlotte,35.3175247,-80.778361,LongHorn Steakhouse,45,3.5
3678,klQnFvxN7stIgYAvRylY0Q,"[Mongolian, Restaurants, Chinese]",Charlotte,35.2205241,-80.944528,Genghis Grill,71,2.5
3679,BaHMCHFuuVpVUV_wOInnOA,"[Chinese, Restaurants]",Charlotte,35.042005026,-80.8624327183,Bamboo 7 Asian Cuisine,40,3.5
3680,1uH4zHOUSzaWFzWqsVsQlQ,"[Chicken Wings, Restaurants, Pizza, Soup]",Pittsburgh,40.5431741,-80.0289628,Imperia Pizza,14,3.0
3681,o5QDrg_kb4hgsWxV6cV_Uw,"[Southern, Soul Food, American (New), Vegetarian, Restaurants, Breakfast & Brunch]",Charlotte,35.1742292692,-80.8481419086,The Flying Biscuit Cafe - Charlotte,387,4.0
3682,zaLFPpm-t89qSDOaFVgwDQ,"[Restaurants, Burgers]",Charlotte,35.2193592508,-80.9425663948,Bad Daddy's Burger Bar,241,3.0
3683,vE_hWF21gmg7CWZX7H6HXg,"[Caribbean, Restaurants]",Charlotte,35.208554,-80.913437,Lawrence Caribbean Restaurant,39,4.5
3684,vBNM4NEBuO66Hk5yO797eA,"[Restaurants, American (Traditional)]",Charlotte,35.2042455,-80.8087766,Lupie's Cafe,172,4.0
3685,__eb2f_wEBrEl0xCyLqDeQ,"[Restaurants, Mexican]",Charlotte,35.148102,-80.92483,Mr. Taco,7,3.0
3686,lTG46zyVkZOk6RAR17kqQQ,"[Pizza, Restaurants]",Pittsburgh,40.4810675,-80.0413982,Chubby's Pizza & Hoagies Northside,13,2.5
3687,BShmKdQIkKmB89fmvOe9Nw,"[Pizza, Restaurants]",Charlotte,35.335684,-80.795891,Paventi's Pizzeria,5,4.0
3688,ne7lSA6lAOMYYs43kNTtPQ,"[Restaurants, Pubs, American (New), Nightlife, Bars]",Charlotte,35.2271233,-80.8462601,Ink N Ivy CLT,69,3.0
3689,EWJbWp3oOwDsv4Lo5eZWxw,"[Restaurants, Pizza, American (Traditional), Diners, Breakfast & Brunch]",Pittsburgh,40.4204559623,-79.8513937632,Drew's Family Restaurant,61,4.0
3690,pJxbs4qsbd9lVYiLLc6Eig,"[Tex-Mex, Restaurants, Mexican]",Pittsburgh,40.4404762689,-80.0021642172,Moe's Southwest Grill,45,3.0
3691,GSlY852DqQuYWCSZNORTnw,"[Pizza, Italian, Restaurants]",Charlotte,35.337229,-80.756654,Farley's Crafted Pizzeria,35,3.5
3692,zWFuGjtmzekVBTL0muNsXw,"[Sandwiches, Restaurants, Burgers, Vegetarian]",Pittsburgh,40.4762289,-79.9208742,Applewood Smoke Burger,50,4.5
3693,VhEWjWUrcHFFNAyZN-TzyQ,"[Bakeries, Vegan, Gluten-Free, Food, Desserts, Restaurants]",Pittsburgh,40.4351892,-79.9226113,Gluuteny Bakery,63,4.0
3694,ADgacmZ-qXrSOhMfU6bmTA,"[American (New), Restaurants, Food, Breakfast & Brunch, Desserts]",Charlotte,35.2283622,-80.8427789,5Church,458,3.5
3695,R19oiRejCcgRzbeYz2UQig,"[Food Stands, Pizza, Sandwiches, Breakfast & Brunch, Restaurants]",Pittsburgh,40.400967,-80.0425457,City Oven,10,4.0
3696,6c9e9qH_AdBYQnm7dyiDAQ,"[Restaurants, Thai, Vegetarian]",Charlotte,35.199336,-80.8668329,Monsoon Thai Cuisine,95,4.0
3697,tzYcd4njGLGya9igO2aYPg,"[Sandwiches, Restaurants, Delis]",Charlotte,35.3339753,-80.7919828,Jason's Deli,36,3.5
3698,7WHwaWg5uW3oWsEXLzQ25w,"[Food, Restaurants, Grocery, Sandwiches, Ethnic Food, Specialty Food, Imported Food]",Pittsburgh,40.4365708987,-79.9553876064,Groceria Merante,20,5.0
3699,gutrT_mxAEtLA9hLRKJzZA,"[Mexican, Restaurants]",Charlotte,35.2356997,-80.9428038,Tacos Don Sammy,14,4.5
3700,gJttMZnv0Gy9OlLhNzPbQQ,"[Restaurants, Breakfast & Brunch, Sandwiches, American (New)]",Charlotte,35.174260584,-80.8402330344,Little Spoon,181,3.5
3701,_9DqfW3Nv8Brb-1fz5XyOQ,"[Mediterranean, Greek, Restaurants]",Pittsburgh,40.4417404014,-79.9570810447,Kebab Factory,33,3.5
3702,JLbgvGM4FXh9zNP4O5ZWjQ,"[Restaurants, Meat Shops, Specialty Food, Food, Steakhouses, Gastropubs, American (New)]",Pittsburgh,40.4431445863,-80.0011037908,Meat & Potatoes,1249,4.0
3703,lNVg4jtfTEIAtOkA_0aEPQ,"[Restaurants, American (New)]",Pittsburgh,40.443983,-79.9964184,Emporio,4,4.0
3704,3APfiTxoXC3wIveJkoei1Q,"[Restaurants, Sandwiches, Cheesesteaks]",Charlotte,35.339783,-80.834054,Philly Connection,20,3.5
3705,PdfyzKoGrCoFFhPlnOpqfw,"[Seafood, Vietnamese, Restaurants]",Charlotte,35.1338036464,-80.9393927718,Pho Cali,60,3.5
3706,w2kUURKtymnYVvdwwyNe2w,"[Lounges, Caribbean, Nightlife, Bars, Chicken Wings, Restaurants]",Charlotte,35.202356,-80.790535,Upscale Restaurant & Lounge,15,4.5
3707,ukov0vX_X5a76CiVaNWKvw,"[Delis, Restaurants]",Charlotte,35.2191229202,-80.814356532,Sammy's Deli Restaurants,38,3.5
3708,ufc8tJd6X5mkaUk5L-78zQ,"[Vietnamese, Restaurants]",Charlotte,35.2561847,-80.7911787,Truc Vietnamese Cuisine,29,4.0
3709,DId2r0a4C2ixCbuLApxx8g,"[Restaurants, Chinese]",Pittsburgh,40.4341822,-79.9230114,Chopstix,3,1.5
3710,FlSz_R7LkZE-eqNDuQ_CjQ,"[Restaurants, Sandwiches, Pizza, Salad]",Charlotte,35.1541492,-80.828582,Donatos - Southpark,16,3.5
3711,7CWW3M8RhhpTV4EvqN7JWw,"[Turkish, Restaurants]",Charlotte,35.194894,-80.767442,Carolina Kebap,4,4.5
3712,3D6Uck9QSdxZKFstf5DGlg,"[Restaurants, Food Trucks, Food, American (New)]",Pittsburgh,40.4667678,-79.9640404,Blue Sparrow Food Truck,7,5.0
3713,3PsmvwxetLz1Tzb-6mNhgA,"[Asian Fusion, Gluten-Free, Chinese, Restaurants]",Charlotte,35.3487926305,-80.8532595634,P.F. Chang's,150,3.5
3714,3f2dKT9PgLipoNi6vebnDQ,"[Chinese, Restaurants]",Charlotte,35.2094516,-80.8355389,Fortune Cookie,15,2.5
3715,m_zeXzkj3btfvRJiPVw8Ug,"[American (New), Bars, Dive Bars, Restaurants, Nightlife, Pubs]",Pittsburgh,40.4378655,-79.9226711,Squirrel Hill Cafe,81,4.0
3716,QCSH3qx5smsDlESxVNwfEg,"[Sandwiches, Food, Restaurants]",Charlotte,35.0986726707,-80.9882496938,Which Wich,20,4.0
3717,0VDcJitRHh5uJnkjymu_6A,"[Restaurants, American (Traditional), Pubs, Nightlife, Bars]",Pittsburgh,40.5499534384,-80.0205372833,Fox & Hound English Pub & Grille,28,2.5
3718,b1gPRSLzVuwk6_NtT5XlrA,"[Restaurants, Event Planning & Services, Caterers, Sandwiches, Street Vendors, Food Trucks, Food]",Pittsburgh,40.5370398,-80.0357682,Iron City Eats,3,5.0
3719,H4PWUUInSMs5i8uPpMCwSw,"[Restaurants, Indian]",Pittsburgh,40.420335,-80.030114,Billu's Indian Grill,5,3.0
3720,co8c1U1rLSI02s-AVzvJVA,"[Latin American, Restaurants, Colombian, Mexican]",Charlotte,35.2036261,-80.7425606,Pollos Mario Restaurant,9,2.5
3721,x0Ec6gz07SBnWrBOQLisiA,"[Restaurants, American (New), Specialty Food, Do-It-Yourself Food, Food, Salad, Sandwiches]",Charlotte,35.175325,-80.849762,Chopt Creative Salad Company,156,4.5
3722,SgmcmNsJQ8IQ6balS_kotw,"[Peruvian, Restaurants]",Charlotte,35.1699086,-80.8512056,Viva Chicken,28,4.5
3723,-HIwk8B2mWzGS84vuM8ybA,"[Burgers, Fast Food, Restaurants, Sandwiches, Hot Dogs]",Charlotte,35.2020544,-80.7348944,Cook Out,24,3.5
3724,0IySwcfqwJjpHPsYwjpAkg,"[Restaurants, Fast Food, Sandwiches]",Charlotte,35.1902724,-80.9287913,Subway,7,3.5
3725,lTtScxKWmgskJifsLe3v-w,"[Caribbean, Restaurants]",Charlotte,35.2625853,-80.8544272,Tropical Goodies Restaurant,4,3.5
3726,50pVtN734QXvtRh6IDiapw,"[Restaurants, Fast Food, Religious Organizations, Chicken Shop]",Pittsburgh,40.495912866,-80.2460446943,Chick-fil-A,5,4.0
3727,G4EBHnNSTWsnqTzxdiv5VQ,"[Restaurants, Pizza, Sandwiches, Chicken Wings]",Pittsburgh,40.441932,-80.0018283,Domino's Pizza,11,2.0
3728,ABiwctEu-OZ8YsVc5lnLZQ,"[Restaurants, Sports Bars, Sandwiches, Bars, Nightlife]",Pittsburgh,40.4183438,-80.0591312,Champions Club,9,3.0
3729,Eg4FCWK8MEbqSGoPbWMuaQ,"[Restaurants, Lounges, Nightlife, American (New), Bars]",Pittsburgh,40.3658463,-80.024602,Kimmie's Lounge & Restaurant,5,2.0
3730,Z072pEHdos2Gjj3nMdR6uA,"[Restaurants, Italian]",Charlotte,35.2279675,-80.8412983,Luce Restaurant & Bar,145,4.0
